credit_limit,age,pay_delay_sep,pay_delay_aug,bill_amt_sep,bill_amt_aug,pay_amt_sep,pay_amt_aug,target
310000.0,37,-2,-2,4052.0,6514.0,6514.0,0.0,0
250000.0,36,0,0,111204.0,114954.0,5600.0,5000.0,0
180000.0,36,2,2,172360.0,176867.0,9000.0,6600.0,1
500000.0,35,1,-2,458863.0,16818.0,16918.0,37596.0,0
30000.0,44,0,0,25957.0,28914.0,3400.0,1600.0,0
250000.0,36,0,0,71012.0,60816.0,2200.0,3003.0,0
170000.0,39,0,0,60514.0,33711.0,5011.0,5000.0,0
100000.0,39,-2,-2,518.0,0.0,0.0,0.0,0
430000.0,42,-1,-1,38495.0,11935.0,11935.0,32887.0,0
170000.0,43,0,0,136113.0,137722.0,7000.0,7000.0,0
210000.0,32,-1,-1,576.0,3578.0,3578.0,0.0,0
280000.0,32,-2,-2,6562.0,54318.0,54318.0,4281.0,0
160000.0,47,-2,-2,396.0,396.0,396.0,5345.0,0
210000.0,40,-2,-2,7542.0,-78.0,0.0,15689.0,0
200000.0,40,-1,-1,3827.0,8030.0,8030.0,5020.0,0
400000.0,30,-1,-1,634.0,5939.0,5939.0,2624.0,0
80000.0,35,1,-2,0.0,0.0,0.0,0.0,0
80000.0,35,1,2,30997.0,32043.0,1852.0,0.0,1
30000.0,38,-1,-1,2828.0,4868.0,3963.0,16.0,0
20000.0,39,1,2,8562.0,9478.0,1200.0,0.0,1
300000.0,37,-2,-2,8756.0,26.0,26.0,20018.0,0
460000.0,39,-1,-1,11403.0,14015.0,14029.0,2978.0,0
80000.0,42,0,0,42656.0,39657.0,1519.0,2000.0,0
80000.0,36,-1,-1,808.0,808.0,836.0,1700.0,0
100000.0,40,-2,-1,3234.0,6163.0,6163.0,0.0,0
100000.0,41,2,2,31786.0,34629.0,3680.0,400.0,1
50000.0,36,0,0,46714.0,47404.0,1766.0,2148.0,0
80000.0,36,1,2,74328.0,75515.0,3000.0,0.0,1
130000.0,37,0,0,81731.0,84383.0,4000.0,4500.0,0
50000.0,36,2,2,46203.0,45159.0,0.0,4700.0,0
210000.0,44,0,0,88309.0,89755.0,4500.0,3600.0,0
260000.0,39,0,0,174591.0,175093.0,10000.0,10000.0,0
50000.0,32,0,0,45271.0,44751.0,2000.0,1500.0,0
460000.0,33,0,0,8316.0,11672.0,6018.0,1110.0,0
150000.0,34,0,0,115227.0,112391.0,10000.0,5000.0,0
80000.0,31,0,0,56195.0,60067.0,4808.0,0.0,0
80000.0,42,0,0,46911.0,31748.0,1748.0,1000.0,0
180000.0,46,-1,2,10456.0,7326.0,357.0,8510.0,1
100000.0,35,1,-2,0.0,0.0,0.0,0.0,0
60000.0,40,0,0,28738.0,30216.0,4000.0,1010.0,1
50000.0,34,0,0,51037.0,47669.0,2100.0,2329.0,0
390000.0,42,0,0,310075.0,184647.0,10021.0,4000.0,0
210000.0,38,0,0,8420.0,8106.0,3000.0,4521.0,0
160000.0,39,0,0,163058.0,161485.0,6001.0,6401.0,0
50000.0,42,0,0,28693.0,31854.0,3644.0,0.0,0
50000.0,31,0,0,10682.0,11694.0,1194.0,1319.0,0
160000.0,37,0,0,138594.0,134736.0,3755.0,3676.0,0
220000.0,40,-2,-2,5785.0,4164.0,4183.0,8603.0,0
80000.0,43,0,0,71604.0,73316.0,3500.0,3500.0,0
170000.0,31,-1,0,60644.0,63948.0,5000.0,5000.0,0
60000.0,33,1,2,56326.0,54833.0,0.0,2750.0,0
200000.0,36,-2,-2,588.0,608.0,608.0,4695.0,0
320000.0,41,-2,-2,2197.0,1376.0,1376.0,3343.0,0
160000.0,47,1,-2,0.0,0.0,0.0,0.0,0
20000.0,45,0,0,9779.0,9368.0,1063.0,1089.0,0
80000.0,27,-1,-1,988.0,12922.0,12961.0,0.0,1
210000.0,29,-1,0,103591.0,104103.0,3831.0,3357.0,0
50000.0,27,0,0,4950.0,5924.0,1068.0,1114.0,1
500000.0,28,0,0,390393.0,374105.0,26085.0,13566.0,0
120000.0,28,1,-2,0.0,0.0,0.0,0.0,0
20000.0,28,1,2,20583.0,19942.0,0.0,1358.0,0
250000.0,28,0,0,116861.0,109714.0,5000.0,5000.0,0
80000.0,34,-1,-1,3500.0,9295.0,9295.0,2500.0,0
240000.0,28,-2,-2,1154.0,1154.0,1154.0,0.0,0
150000.0,28,0,0,22943.0,18989.0,1335.0,1307.0,0
340000.0,29,0,-1,43733.0,16584.0,16787.0,16514.0,0
80000.0,28,0,0,73606.0,81876.0,10200.0,4000.0,0
130000.0,29,0,0,12939.0,10000.0,1000.0,2277.0,0
100000.0,29,0,0,87133.0,79469.0,3400.0,3350.0,0
230000.0,29,0,0,12394.0,12105.0,2102.0,3000.0,0
160000.0,30,1,-2,0.0,0.0,0.0,0.0,0
220000.0,29,2,0,28992.0,36106.0,8000.0,3000.0,0
80000.0,29,0,0,14227.0,15185.0,1500.0,1600.0,1
420000.0,29,0,0,48455.0,34993.0,2011.0,3000.0,0
130000.0,32,-2,-2,11175.0,14181.0,14181.0,70505.0,0
80000.0,32,0,0,40478.0,38533.0,5225.0,5091.0,0
210000.0,31,0,0,77830.0,68850.0,2555.0,2027.0,0
220000.0,31,0,0,124281.0,84575.0,10000.0,10000.0,0
170000.0,30,0,0,132283.0,121009.0,6000.0,19078.0,1
50000.0,30,1,2,41934.0,43041.0,2100.0,2000.0,0
80000.0,31,-2,-2,4771.0,4771.0,4771.0,538.0,0
300000.0,33,0,0,58719.0,60142.0,3000.0,3000.0,0
140000.0,33,1,-1,0.0,7933.0,7933.0,2000.0,0
290000.0,33,0,0,242422.0,221004.0,7757.0,7697.0,0
80000.0,33,-2,-2,0.0,747.0,747.0,0.0,0
500000.0,33,-1,-1,3994.0,7222.0,8022.0,34000.0,0
40000.0,44,1,2,35544.0,36664.0,2000.0,0.0,1
50000.0,45,0,0,39944.0,41180.0,2124.0,2037.0,0
260000.0,34,-2,-2,0.0,0.0,0.0,0.0,0
80000.0,45,-1,0,19989.0,11904.0,1228.0,1156.0,0
280000.0,35,-1,-1,7147.0,2500.0,2500.0,0.0,0
270000.0,37,-2,-2,264.0,217.0,217.0,300.0,0
80000.0,48,0,-1,33058.0,1945.0,1945.0,2587.0,0
120000.0,34,0,0,119884.0,105631.0,4545.0,2700.0,0
300000.0,40,0,0,121603.0,125098.0,30000.0,25000.0,0
120000.0,37,2,2,38757.0,41302.0,4300.0,0.0,0
80000.0,36,0,0,63908.0,55028.0,10051.0,5013.0,0
50000.0,42,0,0,12106.0,10946.0,1184.0,1206.0,0
100000.0,47,0,0,24735.0,27555.0,3555.0,3000.0,0
180000.0,44,-2,-2,6529.0,6622.0,6626.0,6583.0,0
160000.0,45,0,0,63198.0,36236.0,7000.0,2500.0,0
350000.0,49,-2,-2,16173.0,9122.0,9122.0,12228.0,0
50000.0,33,0,0,23500.0,0.0,0.0,0.0,0
320000.0,37,-2,-2,-5700.0,-5700.0,0.0,0.0,0
170000.0,35,0,0,121231.0,124208.0,5000.0,5000.0,0
50000.0,37,0,0,47832.0,45646.0,3010.0,5004.0,0
360000.0,40,2,2,108399.0,105167.0,0.0,12000.0,1
70000.0,36,0,0,68028.0,67864.0,3340.0,2044.0,1
20000.0,45,-1,-1,1403.0,6920.0,6990.0,10785.0,0
100000.0,46,0,0,33699.0,32450.0,4500.0,0.0,0
180000.0,36,-1,-1,326.0,326.0,326.0,326.0,0
160000.0,42,-2,-2,0.0,1473.0,1473.0,1863.0,0
230000.0,35,2,2,1214.0,964.0,500.0,1000.0,1
20000.0,38,-2,-2,0.0,0.0,0.0,0.0,1
180000.0,39,1,2,101526.0,101957.0,3000.0,4000.0,0
180000.0,45,1,-2,0.0,0.0,0.0,0.0,0
20000.0,34,0,0,17625.0,14841.0,1019.0,990.0,0
150000.0,49,1,-1,0.0,970.0,970.0,8867.0,0
240000.0,40,-2,-2,0.0,0.0,0.0,0.0,1
360000.0,37,-2,-2,0.0,0.0,0.0,0.0,0
260000.0,35,-1,-1,5656.0,591.0,869.0,6574.0,0
500000.0,34,-2,-2,17172.0,34674.0,35454.0,6229.0,0
200000.0,41,-2,-2,-60.0,-60.0,0.0,1650.0,0
230000.0,45,0,0,30099.0,20069.0,1000.0,1000.0,0
200000.0,32,0,0,127132.0,126380.0,5058.0,11518.0,0
70000.0,37,0,0,48684.0,49628.0,1785.0,7320.0,0
160000.0,36,1,-1,0.0,17029.0,17029.0,1283.0,0
80000.0,33,0,0,25211.0,14863.0,1300.0,1210.0,0
100000.0,30,0,0,47423.0,49978.0,3000.0,3000.0,0
20000.0,38,1,-1,0.0,2000.0,2000.0,0.0,1
110000.0,47,0,0,109461.0,109473.0,3477.0,2972.0,0
100000.0,35,-1,-1,326.0,2691.0,2691.0,326.0,1
240000.0,39,0,0,233161.0,238187.0,8900.0,9500.0,0
170000.0,31,1,-2,1564.0,0.0,0.0,0.0,0
110000.0,31,2,2,91773.0,93892.0,4550.0,3150.0,1
50000.0,44,-1,-1,501.0,1463.0,1463.0,1276.0,0
390000.0,41,0,0,10496.0,-23.0,0.0,0.0,0
40000.0,44,0,0,13033.0,14041.0,1232.0,1256.0,0
160000.0,39,-2,-2,6089.0,2376.0,2400.0,0.0,0
20000.0,41,1,2,18548.0,21046.0,3100.0,3.0,0
180000.0,36,1,-2,0.0,0.0,0.0,0.0,0
50000.0,41,1,2,23165.0,21974.0,2000.0,2101.0,1
110000.0,37,0,0,20733.0,21738.0,1602.0,1624.0,0
20000.0,39,0,0,15969.0,16685.0,1285.0,2608.0,1
40000.0,36,0,0,15861.0,18580.0,3000.0,0.0,0
50000.0,47,2,0,46666.0,47606.0,2100.0,2200.0,1
200000.0,30,-1,-1,200.0,200.0,200.0,200.0,0
90000.0,31,0,0,19929.0,17671.0,1500.0,1000.0,0
300000.0,34,-2,-2,0.0,0.0,0.0,0.0,0
310000.0,36,0,0,294180.0,295875.0,11000.0,11300.0,0
330000.0,37,0,0,46348.0,37052.0,1574.0,1640.0,0
210000.0,30,-1,-1,1661.0,5793.0,5793.0,1181.0,0
260000.0,34,-2,-2,8383.0,2976.0,2985.0,11247.0,0
290000.0,35,-2,-2,2348.0,10421.0,10421.0,566.0,0
20000.0,39,1,2,17751.0,18963.0,1800.0,0.0,0
140000.0,31,0,0,98250.0,100319.0,4600.0,4523.0,0
150000.0,36,2,2,100247.0,109909.0,12924.0,5800.0,1
50000.0,46,-1,-1,390.0,390.0,390.0,390.0,0
50000.0,37,-1,-1,7390.0,2157.0,2157.0,4204.0,0
270000.0,28,-2,-2,1459.0,-702.0,12.0,5011.0,0
240000.0,28,0,0,175976.0,149257.0,6600.0,3711.0,0
150000.0,29,0,0,78044.0,43437.0,2000.0,2500.0,0
260000.0,40,0,0,120108.0,107696.0,4224.0,3650.0,0
470000.0,42,0,0,219081.0,285141.0,70000.0,140000.0,0
190000.0,47,0,0,192493.0,193297.0,7200.0,7222.0,0
160000.0,28,-1,-1,5171.0,3634.0,3634.0,4436.0,0
320000.0,31,-1,-1,66604.0,9293.0,9293.0,19905.0,0
30000.0,30,0,0,24482.0,25571.0,1800.0,1441.0,1
150000.0,33,-2,-2,24393.0,26847.0,27007.0,32715.0,0
200000.0,34,0,0,189490.0,204278.0,18000.0,8000.0,1
150000.0,34,0,0,39883.0,34983.0,2068.0,1331.0,0
50000.0,30,0,0,48549.0,49256.0,1813.0,1895.0,0
80000.0,24,0,0,19188.0,18774.0,1374.0,1235.0,0
50000.0,47,0,0,9532.0,14023.0,5000.0,0.0,0
80000.0,37,2,2,93050.0,99396.0,8840.0,3560.0,1
280000.0,34,0,0,7215.0,28794.0,24143.0,0.0,0
160000.0,38,0,0,132932.0,134384.0,8005.0,15000.0,0
80000.0,29,0,0,28491.0,26524.0,1710.0,1500.0,0
160000.0,30,0,0,136053.0,86746.0,3528.0,3500.0,0
90000.0,32,-1,2,3682.0,3472.0,0.0,33812.0,0
360000.0,32,0,0,11646.0,14124.0,5000.0,10000.0,0
80000.0,34,0,0,71435.0,72886.0,2642.0,3000.0,0
20000.0,36,-1,-1,626.0,626.0,626.0,1252.0,1
50000.0,48,0,0,48572.0,45067.0,2028.0,2453.0,0
200000.0,40,2,2,80468.0,82874.0,4200.0,4100.0,1
50000.0,44,1,2,13112.0,14679.0,2100.0,1000.0,1
120000.0,31,1,2,21134.0,20502.0,0.0,5000.0,1
60000.0,31,2,2,63201.0,56600.0,1132.0,60994.0,1
120000.0,32,-1,0,66551.0,67876.0,2429.0,3120.0,0
80000.0,32,1,-2,0.0,0.0,0.0,1900.0,0
140000.0,32,2,0,103181.0,107446.0,6000.0,20000.0,0
300000.0,33,-1,-1,3890.0,4002.0,4008.0,1438.0,0
230000.0,30,0,-1,8685.0,1079.0,1079.0,3000.0,0
310000.0,30,1,-1,5931.0,118109.0,120000.0,18008.0,0
330000.0,31,-1,0,4054.0,4661.0,1091.0,2000.0,0
210000.0,35,0,0,67374.0,55004.0,2500.0,2700.0,0
120000.0,35,0,0,115600.0,113690.0,5521.0,4232.0,0
170000.0,35,0,0,96565.0,62524.0,30580.0,50000.0,0
50000.0,39,0,0,25254.0,26366.0,2000.0,510.0,0
100000.0,44,2,2,12724.0,12228.0,0.0,1529.0,1
140000.0,33,-1,-1,10174.0,8651.0,8651.0,19404.0,0
210000.0,33,0,0,43047.0,9378.0,1000.0,0.0,0
360000.0,34,0,0,96169.0,96586.0,4000.0,4223.0,0
50000.0,34,0,0,50854.0,17429.0,1314.0,2000.0,0
340000.0,34,-2,-2,0.0,2630.0,2630.0,0.0,0
260000.0,37,-1,-1,1050.0,1050.0,1050.0,2287.0,1
500000.0,37,1,2,5186.0,3985.0,0.0,1101.0,0
60000.0,40,1,2,57388.0,58381.0,2522.0,0.0,0
420000.0,38,0,-1,56107.0,53309.0,53400.0,0.0,0
30000.0,41,1,2,28041.0,23367.0,13.0,2003.0,0
370000.0,41,-2,-2,1442.0,9750.0,9750.0,0.0,0
450000.0,35,-2,-2,7240.0,1251.0,1251.0,0.0,0
400000.0,39,0,-1,1991.0,2920.0,2920.0,2500.0,1
400000.0,46,0,-1,2030.0,10520.0,10540.0,18.0,1
640000.0,39,0,0,119887.0,123223.0,10000.0,10000.0,0
210000.0,38,-1,-1,4991.0,551.0,551.0,33658.0,0
30000.0,35,0,0,27873.0,27326.0,1441.0,1479.0,0
100000.0,36,-2,-2,16155.0,3514.0,3514.0,3400.0,0
250000.0,41,-1,2,22423.0,16296.0,60.0,32812.0,0
190000.0,40,0,0,122308.0,124332.0,4445.0,5000.0,0
20000.0,43,0,0,9540.0,11788.0,2422.0,2560.0,0
180000.0,40,0,0,20909.0,24262.0,4262.0,2083.0,0
200000.0,29,-1,-1,188.0,2210.0,2215.0,2451.0,0
80000.0,29,1,-2,0.0,0.0,0.0,1612.0,0
120000.0,29,0,0,96686.0,77817.0,3508.0,2003.0,0
50000.0,29,0,0,30517.0,31866.0,4000.0,0.0,0
260000.0,30,-2,-2,5106.0,280.0,280.0,6160.0,0
180000.0,30,1,-1,0.0,3095.0,3095.0,5000.0,0
130000.0,30,-1,-1,1650.0,1650.0,1650.0,1650.0,1
110000.0,30,1,2,68910.0,70382.0,3200.0,3200.0,0
50000.0,44,0,0,50496.0,47955.0,2007.0,10109.0,0
500000.0,46,0,0,196606.0,64144.0,10000.0,10000.0,0
360000.0,32,1,-2,0.0,0.0,0.0,0.0,0
80000.0,34,-1,-1,1383.0,5030.0,5030.0,1964.0,0
10000.0,33,2,2,7486.0,9354.0,3000.0,0.0,0
320000.0,34,-2,-2,5159.0,967.0,967.0,14331.0,0
30000.0,32,0,-1,28701.0,26108.0,27078.0,17648.0,0
80000.0,32,-2,-2,0.0,0.0,0.0,0.0,0
160000.0,34,1,2,79727.0,77290.0,0.0,4500.0,0
490000.0,34,0,0,19036.0,14474.0,5038.0,3404.0,0
220000.0,35,1,-2,0.0,0.0,0.0,0.0,0
450000.0,35,-1,-1,403.0,0.0,0.0,0.0,0
370000.0,35,-1,-1,5886.0,4821.0,8190.0,6000.0,0
80000.0,34,0,0,43321.0,47586.0,5000.0,2000.0,1
360000.0,47,2,2,2500.0,0.0,0.0,0.0,1
60000.0,42,0,0,58899.0,55834.0,2579.0,2047.0,0
50000.0,45,-1,-1,7963.0,1664.0,1669.0,5413.0,0
160000.0,49,-1,-1,347.0,2389.0,2389.0,0.0,0
260000.0,41,0,0,264549.0,227021.0,10000.0,12007.0,0
220000.0,45,-1,-1,990.0,990.0,990.0,990.0,0
60000.0,46,2,3,44030.0,44509.0,1500.0,1500.0,1
220000.0,38,1,2,171784.0,177468.0,10000.0,0.0,0
290000.0,39,-1,-1,264.0,264.0,264.0,264.0,0
130000.0,40,0,0,98874.0,99363.0,5000.0,5000.0,0
200000.0,41,0,-1,6981.0,678.0,1000.0,1350.0,0
200000.0,37,1,-1,0.0,35000.0,35000.0,5000.0,0
110000.0,44,2,2,38639.0,39694.0,2000.0,2000.0,1
30000.0,45,2,-1,15667.0,12110.0,12110.0,3000.0,1
30000.0,42,0,0,22943.0,47912.0,1700.0,1755.0,0
100000.0,41,-1,-1,621.0,0.0,0.0,368.0,0
360000.0,44,-2,-2,0.0,0.0,0.0,0.0,0
140000.0,38,0,0,84539.0,96604.0,18000.0,0.0,0
50000.0,47,0,0,34740.0,9769.0,4000.0,2000.0,0
70000.0,35,-1,-1,1473.0,1473.0,1473.0,390.0,0
60000.0,48,2,2,48094.0,43533.0,0.0,1700.0,0
360000.0,39,1,-2,0.0,0.0,0.0,271.0,0
240000.0,40,1,-1,0.0,9965.0,9965.0,4100.0,0
200000.0,30,-2,-2,896.0,896.0,900.0,674.0,0
100000.0,35,0,0,91518.0,76621.0,3000.0,4000.0,0
50000.0,41,0,0,9172.0,10184.0,1172.0,1192.0,0
100000.0,41,0,0,98075.0,96813.0,3600.0,3289.0,0
270000.0,42,-2,-2,14352.0,1843.0,1859.0,9190.0,0
50000.0,48,0,0,47945.0,35712.0,4100.0,1150.0,0
300000.0,41,-1,-1,5511.0,1982.0,1982.0,2267.0,0
50000.0,40,0,0,31934.0,32711.0,2000.0,3000.0,1
80000.0,41,0,-1,42124.0,1833.0,1835.0,2458.0,0
200000.0,31,0,0,76621.0,82105.0,6808.0,3300.0,0
340000.0,31,5,4,589654.0,581775.0,3000.0,0.0,1
310000.0,31,-2,-2,0.0,0.0,0.0,24480.0,0
80000.0,31,0,0,15633.0,17536.0,2302.0,1774.0,0
210000.0,31,-1,-1,1983.0,422.0,422.0,815.0,0
80000.0,32,0,0,70163.0,72984.0,4000.0,3000.0,0
500000.0,32,0,0,405490.0,417191.0,20000.0,19000.0,0
260000.0,35,0,0,9286.0,7926.0,2036.0,33393.0,0
120000.0,41,-1,-1,919.0,8209.0,8209.0,421.0,0
100000.0,41,0,0,70202.0,70978.0,2548.0,2687.0,0
60000.0,35,2,0,49825.0,45436.0,1700.0,2500.0,1
190000.0,36,-1,-1,6915.0,4923.0,4923.0,0.0,0
100000.0,35,2,2,93983.0,97002.0,5500.0,8200.0,1
380000.0,37,0,0,13415.0,14381.0,1204.0,1300.0,0
350000.0,44,1,2,8651.0,8890.0,1871.0,7.0,1
100000.0,39,0,0,97944.0,99580.0,4296.0,4068.0,0
100000.0,31,0,0,100296.0,97239.0,3703.0,4091.0,0
150000.0,32,-1,-1,3267.0,3782.0,3782.0,316.0,0
150000.0,33,1,2,5607.0,6565.0,1200.0,0.0,1
150000.0,38,0,0,109244.0,96560.0,3506.0,5000.0,0
460000.0,35,1,-1,-14.0,693.0,707.0,224850.0,0
100000.0,44,2,2,105373.0,107001.0,5700.0,5400.0,1
230000.0,38,0,0,75459.0,76607.0,3000.0,3500.0,0
10000.0,38,1,3,3980.0,3771.0,0.0,0.0,1
200000.0,44,-2,-2,390.0,390.0,390.0,390.0,0
140000.0,34,0,0,141066.0,129173.0,4873.0,4691.0,0
370000.0,46,-2,-2,6370.0,2110.0,2120.0,10136.0,0
50000.0,49,0,0,36325.0,0.0,0.0,0.0,0
160000.0,36,-1,-1,2447.0,206.0,206.0,886.0,0
80000.0,43,0,0,80707.0,77532.0,3332.0,3051.0,0
240000.0,33,0,0,61180.0,57174.0,23222.0,50192.0,0
160000.0,33,-1,2,18195.0,755.0,0.0,43500.0,0
50000.0,44,0,0,48592.0,38491.0,1063.0,900.0,1
180000.0,38,0,0,179307.0,183613.0,7294.0,6792.0,0
50000.0,46,0,0,58141.0,58544.0,2200.0,3000.0,0
500000.0,32,0,0,253767.0,222365.0,10000.0,10000.0,0
200000.0,34,-2,-2,2955.0,5895.0,5938.0,15682.0,0
60000.0,44,0,0,56403.0,57765.0,2300.0,2600.0,0
50000.0,46,1,3,52308.0,51194.0,0.0,0.0,0
50000.0,44,2,2,40985.0,42115.0,2100.0,0.0,1
210000.0,27,1,-2,0.0,0.0,0.0,0.0,1
60000.0,27,1,2,10415.0,10099.0,0.0,1617.0,0
140000.0,28,-1,-1,31.0,1272.0,2000.0,1500.0,1
260000.0,35,-2,-2,-124.0,-124.0,0.0,0.0,1
300000.0,40,-2,-2,1529.0,3717.0,3717.0,4541.0,0
500000.0,36,-2,-2,-1.0,229.0,230.0,625.0,0
140000.0,34,-1,-1,2574.0,0.0,0.0,0.0,0
290000.0,49,2,2,301651.0,329277.0,34905.0,0.0,1
360000.0,27,0,0,91282.0,85875.0,3967.0,4213.0,0
20000.0,27,0,0,8879.0,10222.0,1500.0,1188.0,0
190000.0,27,0,0,125739.0,126184.0,6000.0,6000.0,0
150000.0,28,0,0,41387.0,40310.0,2000.0,3000.0,0
100000.0,28,2,0,4523.0,7267.0,3000.0,3000.0,1
310000.0,29,0,0,29906.0,14780.0,14750.0,5000.0,0
500000.0,29,0,0,70287.0,73487.0,5000.0,5000.0,0
120000.0,28,-1,-1,792.0,0.0,0.0,792.0,0
200000.0,28,0,0,135841.0,127109.0,4449.0,3555.0,0
180000.0,30,0,0,7808.0,4511.0,1198.0,1099.0,0
50000.0,30,0,0,46795.0,46285.0,2169.0,1966.0,1
210000.0,30,0,0,52514.0,52053.0,2449.0,3000.0,0
230000.0,30,2,2,212400.0,216409.0,9000.0,10000.0,1
200000.0,30,-2,-2,1028.0,1025.0,1030.0,1621.0,0
100000.0,31,0,0,101458.0,101207.0,3800.0,4000.0,1
250000.0,31,0,0,171006.0,167192.0,5004.0,3330.0,0
200000.0,31,-1,2,3850.0,2025.0,6.0,1931.0,0
50000.0,31,0,0,4468.0,0.0,0.0,0.0,0
170000.0,31,1,-1,0.0,427.0,427.0,0.0,0
70000.0,32,0,0,57550.0,22049.0,3000.0,2000.0,0
260000.0,31,0,0,50312.0,128072.0,85387.0,33061.0,0
60000.0,32,0,0,59143.0,58612.0,2100.0,3000.0,0
120000.0,31,-2,-2,140.0,140.0,140.0,4836.0,1
100000.0,33,0,0,74847.0,70663.0,3000.0,3000.0,0
500000.0,34,0,0,161716.0,143382.0,6018.0,5198.0,0
230000.0,34,2,-1,566.0,2329.0,2329.0,1894.0,0
330000.0,34,0,0,252755.0,272262.0,25000.0,15000.0,0
360000.0,35,-2,-2,3925.0,5320.0,5352.0,1022.0,0
180000.0,44,1,-2,0.0,0.0,0.0,0.0,0
180000.0,35,0,0,175200.0,175285.0,7002.0,1807.0,1
140000.0,35,0,0,84873.0,82471.0,4000.0,4010.0,0
260000.0,37,1,2,58261.0,59706.0,3000.0,2800.0,0
220000.0,36,-2,-2,0.0,0.0,0.0,2337.0,0
100000.0,42,-1,-1,1651.0,631.0,631.0,3611.0,0
280000.0,39,-1,-1,1451.0,9152.0,9152.0,335.0,0
100000.0,40,-1,-1,1573.0,-28.0,0.0,0.0,0
290000.0,46,-1,0,73612.0,44236.0,2207.0,1000.0,0
360000.0,48,0,0,202783.0,202036.0,10000.0,10000.0,0
290000.0,46,0,0,7874.0,9236.0,1500.0,1400.0,0
60000.0,39,0,0,32734.0,32234.0,1506.0,1881.0,0
80000.0,44,0,0,41630.0,48893.0,8000.0,0.0,1
180000.0,42,0,0,132986.0,126825.0,6167.0,5800.0,0
200000.0,37,-1,-1,454.0,2015.0,2500.0,3700.0,0
170000.0,44,-1,-1,2500.0,804.0,804.0,5991.0,0
780000.0,41,-2,-2,101957.0,61715.0,62819.0,39558.0,0
340000.0,42,-1,-1,139808.0,176743.0,873552.0,1215471.0,0
200000.0,39,-2,-2,20218.0,25242.0,25267.0,3930.0,0
350000.0,45,-1,-1,291.0,291.0,291.0,291.0,0
360000.0,39,0,0,366965.0,-17710.0,12709.0,1393.0,1
130000.0,41,-1,0,2538.0,1866.0,1177.0,1349.0,0
310000.0,44,-1,0,67423.0,67729.0,10000.0,56000.0,0
110000.0,46,0,0,107281.0,109551.0,4560.0,1808.0,0
260000.0,44,1,-1,-6.0,1100.0,1106.0,2527.0,0
290000.0,44,-2,-2,7886.0,9636.0,9636.0,10060.0,0
200000.0,37,-1,-1,1382.0,23942.0,23994.0,10112.0,0
130000.0,40,0,0,54137.0,28019.0,2600.0,3500.0,1
60000.0,28,0,0,38991.0,13115.0,10008.0,2950.0,0
20000.0,30,0,0,21302.0,18842.0,1300.0,1800.0,0
300000.0,31,0,-1,3565.0,316.0,316.0,316.0,0
70000.0,39,0,0,124493.0,125680.0,4800.0,5900.0,0
240000.0,35,-1,2,528.0,264.0,0.0,264.0,1
60000.0,29,-1,-1,5557.0,7587.0,7587.0,8028.0,0
240000.0,28,1,-2,0.0,0.0,0.0,1522.0,0
200000.0,29,-1,-1,161.0,0.0,0.0,0.0,0
500000.0,31,0,0,47177.0,55947.0,10000.0,3000.0,0
140000.0,28,0,0,138901.0,140732.0,5600.0,5500.0,1
210000.0,29,0,0,42140.0,31938.0,2000.0,20020.0,0
240000.0,31,-1,-1,184.0,0.0,0.0,2500.0,0
240000.0,30,-2,-2,0.0,0.0,0.0,2999.0,0
160000.0,28,-2,2,4145.0,3930.0,0.0,2000.0,0
50000.0,29,0,0,28889.0,21803.0,1368.0,1330.0,0
400000.0,29,-1,-1,16666.0,62545.0,62545.0,53704.0,0
440000.0,29,-1,-1,23147.0,88848.0,70554.0,45213.0,0
150000.0,30,0,0,114797.0,117393.0,4500.0,4500.0,0
100000.0,27,1,-2,0.0,0.0,0.0,0.0,1
120000.0,32,-1,-1,497.0,0.0,0.0,1085.0,0
50000.0,28,3,2,2400.0,2400.0,0.0,0.0,0
150000.0,32,2,2,118348.0,120800.0,5900.0,6000.0,1
360000.0,30,-2,-2,2500.0,0.0,0.0,0.0,0
260000.0,29,0,0,246509.0,251197.0,7012.0,6310.0,0
240000.0,43,0,0,244103.0,240733.0,9102.0,8602.0,1
180000.0,41,0,0,141137.0,130282.0,5481.0,4399.0,0
210000.0,42,-1,-1,2201.0,3571.0,3571.0,987.0,0
70000.0,34,-1,-1,2226.0,1245.0,1245.0,0.0,0
500000.0,35,0,0,3994.0,11230.0,11160.0,1244.0,0
500000.0,48,-1,0,30252.0,47506.0,38009.0,28005.0,0
180000.0,28,0,0,51085.0,48531.0,5014.0,10000.0,0
120000.0,31,0,0,45716.0,44610.0,2000.0,1732.0,0
200000.0,33,0,0,15126.0,14633.0,3000.0,2000.0,0
140000.0,33,0,0,89226.0,90212.0,3133.0,0.0,0
20000.0,34,1,-2,0.0,0.0,0.0,0.0,1
220000.0,39,-1,-1,419.0,419.0,419.0,419.0,0
290000.0,32,-2,-2,4340.0,3686.0,3686.0,3112.0,1
260000.0,37,-1,-1,188.0,188.0,188.0,189.0,0
220000.0,34,0,0,135132.0,136108.0,7245.0,6121.0,0
80000.0,40,2,2,1140.0,5395.0,5000.0,0.0,0
160000.0,41,0,0,13512.0,13453.0,1206.0,1329.0,0
500000.0,37,0,0,80846.0,74776.0,3032.0,3200.0,0
230000.0,42,-2,-2,-138.0,-69.0,0.0,300.0,0
120000.0,39,1,-2,0.0,0.0,0.0,0.0,1
